place_id,name,rating,kategori,htm,latitude,longitude,deskripsi
46,Embung Nglanggeran,4.5,Buatan,10000,-78471399,1105468589,embung nglanggeran merupakan waduk kecil tempat menampung air yang memiliki luas sekitar hektar air embung ini digunakan untuk sarana pengairan di area perkebunan sekitar selain untuk pengairan telaga ini juga dimanfaatkan sebagai obyek wisata itu karena keindahan panorama yang dapat disaksikan dari embung berketinggian sekitar meter di atas permukaan laut ini selain embung telaga tampungan air pemandangan gunung api purba menjadi pesona yang ditawarkan oleh objek wisata tersebut
50,Malioboro,4.7,Buatan,3000,-77982487,1103652793,malioboro adalah jantung kota jogja meskipun terkenal sebagai surga belanja cendera mata dan barang kerajinan ternyata tak sedikit wisatawan dan orang lokal mendatangi malioboro pagi pagi sekali untuk berolahraga atau sekedar menikmati udara segar sambil mencari sarapan
52,Bundaran UGM,4.7,Buatan,0,-77760052,1103760616,bundaran ugm merupakan gerbang masuk utama universitas gadjah mada
64,Pemecah Ombak Pantai Glagah,4.4,Buatan,5000,-79190028,1100775951,pemecah gelombang merupakan atraksi wisata utama yang ada di pantai glagah banyak pengunjung datang ke pantai ini untuk melihat secara langsung seperti apa pemecah gelombang itu ada dua pemecah gelombang di kawasan pantai glagah ini pemecah gelombang yang banyak dikunjungi wisatawan ada di sisi barat yang satu bagian dengan kawasan pantai pasir glagah pemecah gelombang sisi timur bisa dijangkau melalui dermaga adikarta
70,Kids Fun Park (Pusat),4.4,Buatan,10000,-7827611573,1104413491,kids fun merupakan wahana atau tempat bermain untuk anak anak
72,Stonehenge Merapi,4.3,Buatan,5000,-76022481,1104479012,wisata baru ini baru ngehits di jogja tepatnya di kepuharjo cangkringan sleman kamu bakal menemui replika stonehenge peninggalan jaman prabudaya dan sejarah berupa susunan batu batu besar yang tidak beraturan yang aslinya terletak di inggris bentuk dan susunan batu di stonehenge cangkringan mirip dengan aslinya lengkap dengan alas rumput hijaunya masuk dan duduk di bagian dalam lingkaran tersebut akan jadi pengalaman yang berbeda
74,Wisata Telaga Potorono,4.4,Buatan,0,-78300074,1104204773,selain diperuntukkan sebagai telaga telaga desa potorono juga dimanfaatkan sebagai tempat wisata alternatif yang menarik telaga desa potorono menawarkan pemandangan yang indah dengan udara yang sejuk di sekitar telaga terdapat enam buah gazebo gubuk yang dapat dimanfaatkan sebagai tempat berteduh
79,Waduk Sermo,4.5,Buatan,5000,-7821219329,1101149803,waduk sermo merupakan sebuah waduk yang berada di kabupaten kulon progo daerah istimewa yogyakarta waduk seluas hektar ini dibangun mulai pada tahun dan diresmikan oleh presiden indonesia ke saat itu yaitu presiden soeharto pada november waduk ini dibangun dengan membendung kali ngrancah di desa hargowilis kecamatan kokap adanya pembangunan waduk ini juga mengahruskan pemerintah melakukan program transmigrasi sebanyak kk di transmigrasikan ke tak toi bengkulu ada banyak hal yang bisa sobat semua lakukan di tempat ini yang pertama yaitu berfoto di spot foto menarik terdapat berbagai macam spot foto menarik yang bisa dimanfaatkan pengunjung di tempat ini selanjutnya bagi sobat semua yang hobi memancing ikan tak ada salahnya mencoba memburu ikan “setan merah” yaitu ikan predator yang ada di waduk ini ikan merah merupakan primadona dikalangan pemancing di waduk sermo ini
92,Kids Fun Galleria Mall,4.4,Buatan,60000,-77823797,1103791605,kids fun cabang galeria mall menawarkan tema wild wild west yang membawa kita ke dunia barat dimana kaum koboi dan indian bertemu tidak hanya sekedar nama desain interiornya pun disesuai dengan tema yang diusung di beberapa bagian diletakkan patung koboi dan indian untuk memperkuat suasana belum lagi area counter yang sekilas mirip bar di film film bertema sejenis
94,Tegaldowo Puspa Gading Park,4.4,Buatan,10000,-78656715,1103228654,satu lagi obyek wisata alternatif karya dari warga hadir di kabupaten bantul destinasi baru tersebut telah menjadi viral di media sosial medsos namanya taman puspa gading berlokasi di dusun tegaldowo dukuh grojogan kecamatan bantul bantul diy taman puspa gading berada di pinggiran sungai bedog selain berupa taman untuk berswafoto berlatar belakang hamparan sawah dengan berhiaskan patung kadal raksasa dan jembatan gantung yang membentang di atas sungai taman puspa gading juga memiliki beberapa wahana permainan anak diantaranya kolam renang mandi bola terapi ikan foto dengan badut kelinci motor apv menangkap ikan dan wahana melukis
95,Bendungan Kamijoro,4.3,Buatan,0,-78787758,1102662888,bendungan kamijoro adalah bendungan yang menahan aliran sungai progo dan mengalirkan sebagian airnya untuk pengairan areal persawahan tapi bendungan kamijoro bukan sembarang bendungan di atas bendungan ini terbentang jembatan sepanjang meter dengan lebar meter jembatan bendungan kamijoro menghubungkan bantul dan kulon progo tepatnya di dusun plambongan desa triwidadi kecamatan pajangan kabupaten bantul dengan dusun kaliwiru desa tuksono kecamatan sentolo kulon progo tanpa jembatan itu orang harus memutar sangat jauh jembatan ini menjadi landscape baru untuk bantul dan kulon progo bentuknya mirip jembatan ampera di palembang lengkap dengan tiang yang menjulang tinggi dan hiasan tali tali baja yang seolah menyangga beban jembatan bendungan ini jadi salah satu daya tarik wisata sekaligus mampu menggerakkan ekonomi mikro masyarakat di sekitarnya karena banyak yang berkunjung ke sana masyarakat setempat memanfaatkan kesempatan itu untuk berjualan aneka jajanan dan makanan bendungan kamijoro diresmikan langsung oleh presiden joko widodo pada akhir lalu dan hingga kini jadi salah satu magnet wisata di kulon progo dan bantul selain jembatan yang cantik ada juga taman bendungan kamijoro yang bisa jadi pilihan tempat untuk bersantai duduk dan menikmati hembusan angin bendungan yang semilir taman ini berada di sisi barat atau masuk wilayah kulon progo terdapat taman dari sini kita bisa berfoto dengan background jembatan sekaligus bendungan yang megah sedang di sisi timur atau masuk wilayah bantul terdapat sebuah sistem pengairan yang tertata canggih dan modern terdapat beberapa pintu pintu air dengan kontrol elektrik di area taman terdapat plaza yang besar untuk berfoto foto bersantai ataupun berkumpul mengadakan kegiatan massal salah satu spot foto yang jadi favorit pengunjung adalah di bagian undakan tertinggi plaza dengan latar belakang tulisan “bendungan kamijoro ” jika kamu ingin berkunjung ke sini membawa keluarga tak perlu khawatir bendungan kamijoro sangat ramah keluarga tak jauh dari taman terdapat aneka mainan anak anak seperti ayunan jungkat jungkit hingga papan luncur taman juga dikemas sebagai wisata edukasi bagi keluarga dengan ditanam banyak jenis buah buahan seperti durian kelengkeng sawo hingga jambu kristal area taman sudah dibangun untuk pedestrian sehingga sangat nyaman untuk berjalan kaki
103,Pintoe Langit Dahromo,4.4,Buatan,5000,-7913608,110437783,pintu langit dahromo ini menyediakan berbagai spot selfie yang hitz dan instagramable dengan latar belakang panorama keindahan sebagian kota jogja yang istimewa adapun berbagai spot foto tersebut seperti spot foto rumah dengan bunga bunga disekitarnya pintu langit gardu pandang yang berbentuk love dan ada juga sayap capung
126,Omah Petroek,4.6,Buatan,15000,-76219947,1104153359,objek wisata omah petruk merupakan objek wisata yang cukup menarik karena mengusung tema seperti sebuah museum disebut sebagai omah petruk dikarenakan aka nada banyak patung menarik dan lucu di sebuah bangunan rumah yang di desain sedemikian rupa omah petruk ini menjadi tempat yang sangat menyenangkan untuk dikunjungi sendiri dengan keluarga atau berombongan
130,Jogja Exotarium,4.4,Buatan,20000,-7728816,110358356,di mini zoo jogja exotarium pengunjung dapat menyaksikan aneka satwa seperti reptil hewan nocturnal kelinci pengunjung dapat pula melakukan aktivitas seperti memancing belajar berkuda atau memanah selain itu terdapat pula berbagai spot selfie playground anak atau outbound kehadiran mini zoo jogja exotarium yang dikemas sebagai taman wisata edukasi diharapkan menjadi wahana pengetahuan tentang satwa atau binatang
163,Kalikuning Park,4.4,Buatan,7500,-75923466,1104414633,terletak di lereng gunung merapi kalikuning park menawarkan wisata alam dengan panorama hutan pinus aliran sungai dan udara segar tempat ini sering dijadikan lokasi piknik camping dan aktivitas alam lainnya
166,LEGAWONG,4.4,Buatan,0,-78235991,1103928814,legawong adalah destinasi alam yang menawarkan konsep wisata outdoor dengan camping ground kebun dan area edukasi lingkungan cocok untuk kegiatan komunitas sekolah atau keluarga yang ingin menikmati wisata hijau
169,Kedung Pengilon,4,Buatan,0,-78560863,110288863,air terjun kecil dengan kolam alami berair jernih yang berada di tengah pedesaan tempat ini cocok untuk berenang piknik atau healing sambil menikmati suara alam yang menenangkan
172,Taman Wana Winulang,4,Buatan,0,-7856079,110166051,destinasi alam yang menawarkan wisata edukasi hutan dan pelestarian lingkungan taman ini cocok untuk keluarga pelajar dan pecinta alam yang ingin lebih dekat dengan keanekaragaman flora
182,Snack Wonderland,4.1,Buatan,10000,-77721185,1104311704,destinasi wisata kuliner dan edukatif yang menyajikan aneka camilan khas indonesia dalam konsep interaktif dan instagramable cocok untuk wisata keluarga dan anak anak
188,Taman Kota Wates,4.5,Buatan,0,-78584717,1101600975,ruang terbuka hijau di tengah kota wates yang cocok untuk berolahraga bersantai dan menikmati fasilitas taman kota tempat favorit warga lokal untuk rekreasi harian
198,Museum Satwa Gembira Loka Zoo,4.4,Buatan,75000,-78053239,1103980306,bagian dari gembira loka zoo yang menyajikan koleksi satwa diawetkan dan informasi edukatif seputar hewan langka serta upaya konservasi
248,Jetis Monument,4.2,Buatan,15000,-78273402,1103253528,tugu bersejarah yang memperingati perjuangan masyarakat jetis di masa penjajahan
264,Tradisional Park,4.3,Buatan,20000,-76286063,1104252096,taman dengan nuansa tradisional yang menampilkan budaya dan kehidupan desa zaman dulu
266,Obelix Hills Sunset View,4.6,Buatan,25000,-78070316,1105215714,spot kekinian untuk menikmati sunset dengan café outdoor dan banyak spot foto
273,Gazebo Fakultas Pertanian UGM,4.5,Buatan,0,-77682109,1103813503,ruang terbuka hijau untuk diskusi belajar atau bersantai di lingkungan kampus
274,Dewi Rawe,4.5,Buatan,10000,-77514803,1103352759,destinasi wisata berbasis pertanian dan budaya di sleman dengan berbagai aktivitas edukatif
276,Geopark Gunung Sewu,4.4,Buatan,5000,-78475299,1104795506,kawasan konservasi alam karst yang masuk unesco global geopark penuh gua dan lanskap eksotis
300,Kalinampu Natural Park,4.2,Buatan,5000,-7968594,1103473611,taman alam di bantul yang menawarkan pemandangan bunga eceng gondok dan suasana mirip jepang cocok untuk berfoto dan rekreasi keluarga
316,Patung Monyet Kaliurang,4.3,Buatan,10000,-75999674,1104294736,patung ikonik di kawasan kaliurang yang menjadi salah satu daya tarik wisatawan untuk berfoto
332,Kids Fun - Blaster Boat,4.2,Buatan,20000,-78285087,1104400289,tempat hiburan keluarga dengan permainan perahu berbasis air yang seru dan aman untuk anak anak
333,Kids Fun - Arung Jeram,4.4,Buatan,25000,-78285622,1104412651,aktivitas arung jeram yang menyenangkan dan penuh tantangan cocok untuk anak anak dan keluarga
349,Kids Fun Mirota Pasaraya,4.4,Buatan,70000,-77529211,1103846346,tempat hiburan anak dalam pusat perbelanjaan menyediakan wahana edukatif dan permainan seru
370,Bangunan Jembatan Merah,4.6,Buatan,0,-77633465,1103942161,jembatan bersejarah dengan arsitektur klasik yang menjadi saksi bisu perjalanan kota
382,Tugu Mintoragan,4.7,Buatan,0,-78374755,1104236451,monumen penghargaan dengan nilai sejarah lokal menjadi bagian dari warisan budaya yogyakarta
397,Kids Fun Ferrari,3.8,Buatan,750000,-78289621,1104403391,wahana permainan bertema mobil ferrari yang memberikan pengalaman berkendara mini untuk anak anak
398,Kids Fun Jurrasic Park,3.5,Buatan,105000,-78288707,1104408115,taman bermain dengan tema dinosaurus menghadirkan replika dan wahana edukatif tentang kehidupan prasejarah
401,Sepeda Mabur Sindu Kusuma Edupark,4.3,Buatan,10000,-77660586,1103554968,wahana sepeda terbang yang memberikan sensasi melayang di udara cocok untuk anak anak dan keluarga
402,Stonehange,4.3,Buatan,10000,-76021664,1104477547,replika formasi batu stonehenge yang ikonik menjadi spot foto populer dengan latar belakang alam yang indah
412,Patung Kuda GMJR,5,Buatan,0,-78552045,1103140355,patung kuda yang menjadi landmark dan simbol semangat masyarakat setempat
415,TAMAN GROUNDSILL BENDUNG TEGAL,5,Buatan,10000,-79341898,1103653539,taman yang terletak di sekitar bendungan menyediakan area rekreasi dan edukasi tentang pengelolaan air
1,Candi Borobudur,4.7,Budaya Dan Sejarah,50000,-7607086854,1102036226,candi yang pernah masuk sebagai salah satu dari tujuh keajaiban dunia ini dihiasi oleh banyak relief di dinding candi relief yang ada di candi borobudur mencapai dan panjangnya bisa mencapai kilometer
2,Candi Prambanan,4.7,Budaya Dan Sejarah,50000,-7751834561,1104915318,candi prambanan adalah kompleks candi hindu terbesar di indonesia yang dibangun pada abad ke masehi candi ini dipersembahkan untuk trimurti tiga dewa utama hindu yaitu brahma sebagai dewa pencipta wisnu sebagai dewa pemelihara dan siwa sebagai dewa pemusnah berdasarkan prasasti siwagrha nama asli kompleks candi ini adalah siwagrha bahasa sanskerta yang bermakna rumah siwa dan memang di garbagriha ruang utama candi ini bersemayam arca siwa mahadewa setinggi tiga meter yang menujukkan bahwa di candi ini dewa siwa lebih diutamakan
5,The Palace of Yogyakarta (Keraton Yogyakarta),4.6,Budaya Dan Sejarah,8000,-78052845,1103642031,kompleks keraton merupakan museum yang menyimpan berbagai koleksi milik kesultanan termasuk berbagai pemberian dari raja raja eropa replika pusaka keraton dan gamelan dari segi bangunannya keraton ini merupakan salah satu contoh arsitektur istana jawa yang terbaik memiliki balairung balairung mewah dan lapangan serta paviliun yang luas
6,Taman Sari,4.6,Budaya Dan Sejarah,5000,-7809833449,1103595117,taman sari yogyakarta merupakan salah satu bangunan milik kesultanan yogyakarta yang difungsikan sebagai destinasi wisata namun selain sebagai destinasi wisata taman sari pada saat tertentu juga masih digunakan sebagai tempat ritual oleh keluarga raja dengan bentuk bangunan arsitektur ala portugis jawa bangunan di taman ini menjadi daya tarik utama meskipun sekarang kondisi bangunan tak lagi utuh seperti saat masih difungsikan sebagai taman kesultanan namun tetap saja aura keindahan terpancar kuat dari bangunan bangunan di taman ini
11,Fort Vredeburg Museum,4.6,Budaya Dan Sejarah,3000,-78002016,1103663044,letak benteng vredeburg yogyakarta di kawasan nol kilometer pusat kota yogyakarta menjadikan sebuah daya tarik bagi para wisatawan dalam pelayanannya kepada masyarakat museum benteng vredeburg tidak lepas dari unsur unsur pendidikan karena pada dasarnya museum memiliki dua fungsi yaitu sebagai rekreasi sekaligus tempat pendidikan informasi tentang kebudaya dan sejarahan kebudayaan dan nilai nilai luhur kejuangan disampaikan kepada generasi muda dalam nuansa edutainment yang berasal dari kata education dan entertainment demikianlah benteng vredeburg yang sekarang menjadi museum benteng vredeburg yogyakarta telah melekat dengan kota yogyakarta latar belakang budaya dan sejarah kota yogyakarta baik sebagai ibukota kasultanan yogyakarta dan ibukota nkri tidak dapat dipisahkan dengan budaya dan sejarah benteng vredeburg yogyakarta pelestarian benteng vredeburg sebagai museum bukan berarti pengagungan simbol kejayaan kolonial akan tetapi tujuannya untuk mendapatkan fungsi baru yang dapat memberikan informasi dan aspirasi perjuangan nasional bagi generasi mendatang
12,Museum Benteng Vredeburg,4.6,Budaya Dan Sejarah,3000,-7799287456,1103661757,benteng vredeburg merupakan salah satu museum peninggalan belanda yang sangat terkenal di jogja karena di museum ini memiliki nilai cerita yang cukup panjang dan masih bertahan hingga saat ini museum benteng vredeburg mengoleksi berbagai macam karya seni berbagai macam patung dan berbagai macam senjata peninggalan belanda
14,Tugu,4.8,Budaya Dan Sejarah,0,-77828822,1103670514,tugu ini sekarang merupakan salah satu objek pariwisata yogyakarta dan sering dikenal dengan istilah “tugu pal putih” pal juga berarti tugu karena warna cat yang digunakan sejak dulu adalah warna putih tugu pal ini berbentuk bulat panjang dengan bola kecil dan ujung yang runcing di bagian atasnya jika dilihat dari keraton yogyakarta ke arah utara maka akan terlihat bahwa jalan malioboro jalan margo utomo tugu yogyakarta dan jalan a m sangadji membentuk garis lurus menuju puncak gunung merapi yang dikenal sebagai garis imajiner yogyakarta
20,Ratu Boko,4.6,Budaya Dan Sejarah,40000,-77705416,1104894158,istana ratu boko adalah sebuah bangunan megah yang dibangun pada masa pemerintahan rakai panangkaran salah satu keturunan wangsa syailendra istana yang awalnya bernama abhayagiri vihara berarti biara di bukit yang penuh kedamaian ini didirikan untuk tempat menyepi dan memfokuskan diri pada kehidupan spiritual berada di istana ini anda bisa merasakan kedamaian sekaligus melihat pemandangan kota yogyakarta dan candi prambanan dengan latar gunung merapi
23,Masjid Gedhe Kauman,4.8,Budaya Dan Sejarah,10000,-7802697521,1103625956,masjid gedhe kauman dibangun oleh sri sultan hamengku buwono i bersama kyai faqih ibrahim diponingrat penghulu kraton pertama dan kyai wiryokusumo sebagai arsiteknya masjid ini dibangun pada hari ahad wage mei m atau rabi ulakhir h masjid gedhe kauman merupakan tempat untuk beribadah namun masjid ini juga menjadi tempat wisata yang cukup terkenal meskipun demikian fungsi utama masjid sebagai tempat ibadah masih terjaga dengan sangat baik lengkap dengan semua fasilitas yang diperlukan
29,Candi Plaosan,4.6,Budaya Dan Sejarah,3000,-77407807,1105046772,candi plaosan terletak di desa bugisan kecamatan prambanan kabupaten klaten kira kira km ke arah timur dari candi sewu candi ini merupakan sebuah kompleks bangunan kuno yang terbagi menjadi dua yaitu kompleks candi plaosan lor lor dalam bahasa jawa berarti utara dan kompleks candi plaosan kidul kidul dalam bahasa jawa berarti selatan pahatan yang terdapat di candi plaosan sangat halus dan rinci mirip dengan yang terdapat di candi borobudur candi sewu dan candi sari candi plaosan yang merupakan candi buddha ini oleh para ahli diperkirakan dibangun pada masa pemerintahan rakai pikatan dari kerajaan mataram hindu yaitu pada awal abad ke m salah satu pakar yang mendukung pendapat itu adalah de casparis yang berpegang pada isi prasasti cri kahulunan m dalam prasasti tersebut dinyatakan bahwa candi plaosan lor dibangun oleh ratu sri kahulunan dengan dukungan suaminya menurut de casparis sri kahulunan adalah gelar pramodhawardani putri raja samarattungga dari wangsa syailendra sang putri yang memeluk agama buddha menikah dengan rakai pikatan dari wangsa sanjaya yang memeluk agama hindu
33,Candi Sambisari,4.6,Budaya Dan Sejarah,5000,-7762491,1104470374,candi sambisari adalah candi hindu yang berada di purwomartani kalasan sleman daerah istimewa yogyakarta posisinya kira kira berada kilometer km di sebelah timur kota yogyakarta ke arah kota solo lokasi candinya pun cukup unik yaitu terletak kira kira meter lebih rendah dari permukaan tanah di sekitarnya oleh karena itu jika hendak masuk ke dalam kompleks candi kamu harus berjalanan kaki menuruni puluhan anak tangga yang cukup curam sehingga kamu harus berhati hati jika kamu berada di kawasan sekitar candi yang kamu lihat hanyalah atap candi yang sedikit menyembul di permukaan tanah
38,Situs Warungboto,4.4,Budaya Dan Sejarah,7500,-78102685,1103931513,situs warungboto merupakan petilasan yang dibangun pada masa pemerintahan sultan hamengkubuwono i kemudian pembangunannya diteruskan pada masa pemerintahan sultan hamengkubuwono ii dulunya tempat ini khusus dijadikan sebagai tempat pemandian dikarenakan adanya sumber mata air di lokasi tersebut situs warungboto berada di tengah kota jogja tepatnya di umbulharjo objek wisata ini merupakan peninggalan berbudaya dan sejarah yang dulu dibangun oleh keluarga keraton saat ini area situs telah dibersihkan dan direnovasi sehingga dapat dikunjungi wisatawan tentunya tempat ini begitu menarik karena bangunannya yang unik dan instagramable
61,Candi Sewu,4.6,Budaya Dan Sejarah,10000,-77439217,1104929095,candi sewu adalah candi buddha yang dibangun pada abad ke masehi yang berjarak hanya delapan ratus meter di sebelah utara candi prambanan candi sewu merupakan kompleks candi buddha terbesar kedua setelah candi borobudur di jawa tengah candi sewu berusia lebih tua daripada candi borobudur dan prambanan meskipun aslinya memiliki candi oleh masyarakat setempat candi ini dinamakan sewu yang berarti seribu dalam bahasa jawa penamaan ini berdasarkan kisah legenda loro jonggrang
77,Candi Sojiwan,4.5,Budaya Dan Sejarah,5000,-77603952,1104962014,candi sojiwan memiliki keunikan keunikan ini berasal dari beberapa panel relief yang bercerita tentang cerita cerita binatang jika dipahami lebih dalam cerita cerita ini menyampaikan pesan pesan moral yang tidak lekang oleh waktu pesan pesan moral ini juga sangat berguna untuk menjalani kehidupan sehari hari setelah dilakukan penelitian terdapat beberapa temuan menarik salah satunya adalah parit keliling parit keliling ini sebagian berada di pemukiman warga di dalam parit kelagian ditemukan arca pondasi candi struktur pagar batu candi lepas struktur dan batu candi di sekitar permukiman warga yang berada di sebelah selatan candi induk candi sojiwan berada di kawasan siwa plateu yang banyak terdapat candi baik candi berlatar belakang agama hindu maupun budha hal ini menunjukkan bahwa sejak dulu nenek moyang kita telah hidup harmonis dan sangat toleran nilai nilai toleransi ini sangat dibutuhkan masyarakat indonesia sekarang ini mengingat kita berbeda beda keyakinan
85,Affandi Museum,4.6,Budaya Dan Sejarah,30000,-7782713,110396397,museum affandi merupakan salah satu museum seni di daerah istimewa yogyakarta indonesia museum yang berada di tepi sungai gajah wong ini menyimpan berbagai macam lukisan karya affandi selain itu museum ini juga menyimpan banyak benda peninggalan affandi lainnya seperti mobil sepeda onthel dan masih banyak lagi ada lebih dari lukisan termasuk beberapa potret diri dan karya dari seniman terkenal lainnya seperti sudjojono hendra gunawan dan barli jangan lupa untuk mengambil foto rumah affandi yang ikonis dengan atap yang berbentuk pelepah pisang
86,Museum Monumen Pangeran Diponegoro,4.4,Budaya Dan Sejarah,2000,-77865891,1103514473,museum monumen pangeran diponegoro adalah museum sekaligus monumen kediaman pangeran ketika dikepung oleh pihak belanda museum ini berisi berbagai peninggalan pangeran diponegoro di museum ini juga terdapat pendapa dan pringgitan yng didalamnya berisi benda benda berbudaya dan sejarah benda berbudaya dan sejarah tersebut berupa berbagai jenis senjata tradisional seperti keris tombak pedang panah dan masih banyak lagi senjata yang dikoleksi di dalam museum ini i museum monument pangeran diponegoro ini juga terdapat dinding yang berlubang yang menjadi jalan keluar pangeran diponegoro untuk bisa lolos dari kepungan penjajah belanda di museum ini juga terdapat barang peninggalan milik sri sultan hamengku buwono ii yaitu ketipung dan wilahan bonang penembung yang terbuat dari kayu dan perunggu yang berwarna merah dan kuning barang peninggalan sri sultan hb ii yang ada mencapai lebih dari buah disana juga terdapat dua senjata meriam yang terletak di depan dan disebelah timur pendopo serta ada berbagai macam peralatan rumah tangga seperti tempat menaruh siri canting teko dan bokor
89,Museum Sonobudoyo Unit I,4.6,Budaya Dan Sejarah,3000,-78024499,1103639555,useum sonobudoyo unit pertama yang ada di dekat alun alun keraton yogyakarta yang memiliki bentuk seperti bangunan rumah joglo dengan gaya masjid keraton kasepuhan cirebon di museum ini terdapat koleksi alat musik seperti replika andong wayang rama sinta dan juga lesmana anoman hingga rahwana kemudian koleksi keris koleksi batik dan koleksi buku kebudayaan
101,Candi Kalasan,4.5,Budaya Dan Sejarah,5000,-7767284,1104723505,candi kalasan adalah candi yang dipersembahkan untuk dewi tara yang dinding luarnya dilapisi semen kuno candi budha tertua di yogyakarta ini dibangun oleh rakai panangkaran raja dari dinasti syailendra yang juga mengkonsep pendirian borobudur
105,Museum Sandi,4.7,Budaya Dan Sejarah,3000,-77845549,1103711548,museum sandi adalah museum satu satunya yang menyimpan alat alat untuk mengirim pesan rahasia museum ini juga merekam segala jenis persandian di indonesia bahkan dunia jadi jika anda yang suka memecahkan sandi maka museum ini adalah tempat yang cocok untuk anda kunjungi setiba anda di loby museum sandi akan disambut hangat oleh pengelola museum sandi orang orangnya ramah baik dan legowo banget pada masa itu museum sandi ini adalah museum yang mengoleksi segala jenis benda dan alat untuk memecahkan sandi mulai dari telegraf buku kode sandi sampai mesin mesin sandi yang terbuat di indonesia maupun luar negeri
109,Candi Banyunibo,4.5,Budaya Dan Sejarah,5000,-77779014,1104940734,candi banyunibo adalah candi buddha yang berada tidak jauh dari candi ratu boko yaitu di bagian sebelah timur dari kota yogyakarta ke arah kota wonosari candi ini terdiri atas satu candi induk yang menghadap ke barat dan enam candi perwara yang berbentuk stupa disusun berderet tiga candi perwara di sisi selatan dan tiga candi perwara di sisi timur candi induk lokasinya yang dikelilingi oleh persawahan menjadikan candi banyunibo sebagai salah satu alternatif tempat wisata yang wajib dikunjungi karena selain udara di sekitar candi yang masih alami pengunjung juga bisa mempelajari tentang kekayaan keyakinan manusia indonesia di masa lampau
115,Candi Abang,4.2,Budaya Dan Sejarah,5000,-78103728,110468686,candi abang memiliki bentuk seperti piramida dinamakan “candi abang” karena bangunan itu terbuat dari batu bata berwarna merah dari jauh candi ini tampak seperti gundukan tanah atau bukit kecil karena bagian luarnya banyak ditumbuhi rerumputan secara sekilas candi abang tampak hanya seperti gundukan tanah di atas bukit bukit ini bila musim hujan akan berwarna hijau sedangkan pada musim kemarau akan terlihat gersang bangunan candi ini akan terlihat berwarna merah jika kondisinya benar benar kemarau dan kering seperti bangunan candi pada umumnya candi abang dibangun di atas bukit selain itu keunikan lainnya adalah candi ini dibangun dengan batu bata merah hal ini berbeda dengan kebanyakan candi pada umumnya yang dibangun dengan batu andesit
120,Candi Sari,4.5,Budaya Dan Sejarah,2000,-77615576,1104742751,candi sari juga disebut candi bendah adalah candi buddha yang berada tidak jauh dari candi sambi sari candi kalasan dan candi prambanan yaitu di bagian sebelah timur laut dari kota yogyakarta dan tidak begitu jauh dari bandara adisucipto candi ini dibangun pada sekitar abad ke dan ke pada saat zaman kerajaan mataram kuno dengan bentuk yang sangat indah pada bagian atas candi ini terdapat buah stupa seperti yang tampak pada stupa di candi borobudur dan tersusun dalam deretan sejajar bentuk bangunan candi serta ukiran relief yang ada pada dinding candi sangat mirip dengan relief di candi plaosan beberapa ruangan bertingkat dua berada persis di bawah masing masing stupa dan diperkirakan dipakai untuk tempat meditasi bagi para pendeta buddha biksu pada zaman dahulunya candi sari pada masa lampau merupakan suatu vihara buddha dan dipakai sebagai tempat belajar dan berguru bagi para biksu selain untuk wisata budaya dan sejarah pengunjung juga dapat bersepeda bersepeda di candi ini tidak akan memakan banyak waktu dikarenakan candi yang berukuran kecil selain di sekitar candi para pengunjung juga dapat bersepeda menyusuri candi candi lainnya yang lokasinya berdekatan para pengunjung dapat bercengkarama dengan penduduk sekitar candi untuk memperkaya cerita dan budaya dengan dalam dari candi sari ini sendiri
123,Museum Perjuangan,4.5,Budaya Dan Sejarah,1000,-78164905,1103718611,museum perjuangan memiliki tempat utama yang berisi peninggalan budaya dan sejarah ruangan yang pertama di taat secara rapi di luar gedung disana menyajikan patung kepala pahlawan nasional relief yang menjelaskan dan bercerita bagaimana lahirnya boedi utomo masa penjajahan jepang dan partai sarekat islam selain itu juga membahas pd dua kongres pemuda kesatu masa pindahnya ibukota negara ke jogja peristiwa maret dan pertempuran puputan di bali
129,Monumen Perjuangan TNI AU,4.5,Budaya Dan Sejarah,6000,-78407981,1103764617,monumen ini merupakan simbol penghormatan atas perjuangan tentara nasional indonesia angkatan udara dalam mempertahankan kedaulatan negara terletak di kompleks lanud adisutjipto monumen ini menyuguhkan koleksi pesawat tempur bersejarah serta dokumentasi perjuangan tni au tempat ini cocok untuk wisata edukatif sekaligus menumbuhkan rasa nasionalisme
131,Museum Kereta Karaton,4.7,Budaya Dan Sejarah,20000,-78054476,1103627375,museum ini menampilkan koleksi kereta kencana milik keraton yogyakarta yang digunakan sejak era kesultanan pengunjung dapat melihat langsung kereta kereta antik yang sarat nilai sejarah dan budaya jawa museum ini sangat cocok bagi pecinta sejarah dan budaya sekaligus memperkaya wawasan tentang tradisi keraton
134,Sumur Gumuling,4.5,Budaya Dan Sejarah,10000,-78087911,1103591825,sumur gumuling adalah salah satu tempat untuk ibadah atau kegiatan agama pada masa lalu sumur gumuling merupakan masjid pada zaman pemerintahan sri sultan hamengkubuwana i dan ii
138,Desa Wisata Tinalah (Dewi Tinalah - Wisata Jogja),4.3,Budaya Dan Sejarah,7500,-76955738,110195883,desa wisata yang berada di kulon progo ini menawarkan pengalaman menyatu dengan alam dan budaya lokal dewi tinalah menggabungkan edukasi konservasi dan aktivitas outdoor seperti camping tracking serta pembelajaran sejarah perjuangan
